id2;defaulted (Failed to pay his bill);monthly_spend;customer_until
3436;FALSE;1544;NA
3437;FALSE;508;NA
3438;FALSE;508;NA
3439;FALSE;2431;16/04/15
3440;FALSE;1183;NA
3441;FALSE;1375;NA
3442;FALSE;2021;NA
3443;FALSE;940;NA
3444;FALSE;156;NA
3446;FALSE;349;NA
3447;FALSE;1291;NA
3448;FALSE;1291;NA
3449;FALSE;1377;NA
3450;TRUE;1454;20/10/11
3451;FALSE;475;NA
3452;TRUE;545;02/06/12
3453;FALSE;1207;NA
3454;FALSE;80;NA
3455;FALSE;8747;NA
3456;FALSE;73;NA
3457;TRUE;1019;21/02/14
3458;FALSE;213;NA
3459;TRUE;655;12/04/15
3460;FALSE;173;NA
3461;FALSE;1263;NA
3462;FALSE;723;NA
3463;FALSE;1352;NA
3464;FALSE;1288;NA
3465;TRUE;294;28/05/14
3466;FALSE;27;12/08/14
3467;FALSE;3879;27/06/15
3468;TRUE;498;10/06/15
3469;FALSE;429;17/01/15
3470;TRUE;178;25/10/14
3471;FALSE;2218;NA
3472;TRUE;311;19/06/15
3473;FALSE;1419;NA
3474;FALSE;2350;NA
3475;TRUE;22;15/09/14
3476;FALSE;64;NA
3477;TRUE;2447;03/04/15
3478;TRUE;1231;05/04/15
3479;FALSE;329;NA
3480;FALSE;388;NA
3481;FALSE;588;NA
3482;FALSE;890;NA
3483;TRUE;308;21/11/11
3484;FALSE;2057;NA
3485;FALSE;229;NA
3486;FALSE;1731;NA
3487;TRUE;2400;24/08/15
3488;FALSE;1539;NA
3489;FALSE;2173;NA
3490;TRUE;723;30/11/14
3491;FALSE;2364;02/09/15
3492;TRUE;2142;23/09/13
3493;FALSE;723;27/11/12
3494;FALSE;127;NA
3495;FALSE;505;NA
3496;TRUE;1158;12/12/13
3497;FALSE;3778;NA
3498;TRUE;1078;05/09/14
3499;FALSE;1271;NA
3500;FALSE;405;NA
3501;FALSE;818;NA
3502;FALSE;1170;NA
3504;TRUE;588;28/07/12
3506;FALSE;1115;NA
3507;FALSE;93;NA
3508;TRUE;2453;21/02/13
3509;FALSE;716;NA
3510;FALSE;964;NA
3511;FALSE;999;NA
3512;FALSE;42;NA
3513;FALSE;51;NA
3514;TRUE;409;29/12/12
3515;FALSE;4736;NA
3516;FALSE;1067;NA
3517;FALSE;215;01/12/13
3518;FALSE;735;NA
3519;FALSE;359;NA
3520;FALSE;165;NA
3521;FALSE;204;NA
3522;FALSE;528;NA
3523;FALSE;1044;NA
3524;FALSE;746;NA
3525;FALSE;1065;15/06/13
3526;TRUE;945;08/06/13
3527;FALSE;523;NA
3528;FALSE;1529;NA
3529;TRUE;240;14/01/13
3530;FALSE;440;22/10/12
3531;FALSE;313;NA
3532;FALSE;1130;NA
3533;FALSE;46;NA
3534;FALSE;423;NA
3535;FALSE;574;17/07/15
3536;FALSE;75;NA
3537;TRUE;32;29/01/15
3538;FALSE;1166;NA
3539;FALSE;760;NA
3540;TRUE;1417;04/06/15
3541;FALSE;1114;NA
3542;TRUE;194;15/06/13
3543;FALSE;272;NA
3544;FALSE;168;NA
3545;TRUE;1339;13/08/12
3546;FALSE;646;NA
3547;FALSE;90;NA
3548;FALSE;1837;NA
3549;TRUE;463;21/10/12
3550;FALSE;400;NA
3551;TRUE;941;22/04/14
3552;TRUE;806;07/03/14
3553;FALSE;1067;NA
3554;FALSE;1126;09/05/15
3555;FALSE;551;NA
3556;FALSE;825;09/03/15
3557;FALSE;1061;NA
3558;FALSE;1261;NA
3559;FALSE;538;NA
3560;TRUE;997;04/06/15
3561;TRUE;453;20/11/14
3563;TRUE;317;02/09/15
3564;FALSE;616;NA
3565;TRUE;6296;13/06/15
3566;FALSE;152;NA
3567;FALSE;1289;NA
3568;TRUE;191;29/04/12
3569;FALSE;26;NA
3570;TRUE;1241;02/05/12
3571;FALSE;83;NA
3572;TRUE;554;04/09/15
3573;TRUE;1531;05/06/12
3574;TRUE;1384;24/10/11
3575;FALSE;829;NA
3576;FALSE;2516;NA
3577;FALSE;169;NA
3578;FALSE;278;NA
3579;FALSE;1357;NA
3580;FALSE;142;NA
3581;FALSE;1012;NA
3583;TRUE;1547;03/10/12
3584;FALSE;1147;NA
3585;FALSE;1545;NA
3586;FALSE;870;NA
3587;FALSE;83;NA
3588;FALSE;2400;NA
3589;FALSE;422;NA
3590;FALSE;2417;NA
3591;TRUE;1625;04/05/15
3592;TRUE;114;21/01/12
3593;FALSE;50;NA
3594;TRUE;86;21/07/14
3595;FALSE;269;NA
3596;FALSE;365;NA
3597;FALSE;2861;NA
3598;FALSE;2385;NA
3599;TRUE;1185;03/06/14
3600;TRUE;67;01/03/14
3601;FALSE;305;NA
3602;FALSE;2269;NA
3603;TRUE;29;03/08/13
3604;TRUE;34;06/02/13
3605;FALSE;338;NA
3606;FALSE;1632;NA
3607;FALSE;1607;NA
3608;TRUE;1304;31/03/15
3609;FALSE;1278;NA
3610;FALSE;658;NA
3611;FALSE;1353;NA
3612;FALSE;211;NA
3613;FALSE;1635;21/07/15
3614;FALSE;488;NA
3615;FALSE;1380;NA
3616;FALSE;2283;02/11/14
3617;FALSE;538;11/11/14
3618;FALSE;916;NA
3619;FALSE;611;NA
3620;FALSE;2584;NA
3621;TRUE;1812;18/03/14
3622;FALSE;90;NA
3623;FALSE;144;08/04/14
3624;FALSE;1103;NA
3625;FALSE;235;NA
3626;FALSE;3408;NA
3627;FALSE;2403;NA
3628;FALSE;2431;NA
3629;FALSE;2063;08/02/14
3630;FALSE;791;NA
3631;TRUE;2090;17/10/14
3632;FALSE;155;NA
3633;FALSE;287;NA
3634;FALSE;430;NA
3635;FALSE;1805;NA
3636;TRUE;670;04/10/11
3637;FALSE;13;NA
3638;FALSE;458;NA
3639;TRUE;1636;26/07/12
3640;FALSE;994;NA
3641;FALSE;795;NA
3642;FALSE;496;21/08/14
3643;FALSE;1461;NA
3644;FALSE;35;NA
3645;FALSE;901;NA
3646;FALSE;637;NA
3647;FALSE;1389;NA
3648;FALSE;1126;NA
3649;FALSE;459;NA
3650;FALSE;740;16/04/15
3651;FALSE;2626;NA
3652;FALSE;18;NA
3653;FALSE;359;NA
3654;FALSE;358;NA
3655;FALSE;621;NA
3656;TRUE;74;09/09/14
3657;TRUE;32;13/12/14
3658;FALSE;1876;NA
3659;FALSE;1360;NA
3660;FALSE;33;22/11/14
3661;TRUE;243;12/12/12
3662;FALSE;497;NA
3663;TRUE;1288;05/06/15
3664;FALSE;1220;NA
3665;FALSE;1397;24/03/15
3666;FALSE;91;NA
3667;FALSE;2779;NA
3668;FALSE;1196;NA
3669;TRUE;668;12/10/12
3670;FALSE;1578;NA
3671;FALSE;21;05/02/14
3672;FALSE;1442;NA
3673;FALSE;1233;10/09/15
3674;FALSE;1687;NA
3675;FALSE;1125;17/09/14
3676;FALSE;332;NA
3677;FALSE;1217;NA
3678;TRUE;529;20/02/13
3679;FALSE;200;10/09/15
3680;FALSE;6;NA
3681;FALSE;1191;NA
3682;TRUE;491;08/11/12
3683;FALSE;260;30/08/14
3684;TRUE;639;04/08/15
3685;FALSE;375;31/08/14
3686;FALSE;766;02/07/15
3687;TRUE;660;09/05/15
3688;FALSE;609;01/02/14
3689;TRUE;829;25/02/15
3690;FALSE;1201;NA
3691;FALSE;410;NA
3692;TRUE;989;27/10/13
3693;TRUE;841;29/02/12
3694;FALSE;289;NA
3695;FALSE;2854;NA
3696;FALSE;261;29/06/15
3697;FALSE;269;NA
3698;FALSE;1887;NA
3699;FALSE;822;NA
3700;TRUE;1374;02/09/15
3701;FALSE;270;NA
3702;FALSE;492;NA
3703;FALSE;965;NA
3704;FALSE;23;NA
3705;FALSE;277;NA
3706;FALSE;232;NA
3707;FALSE;860;NA
3708;FALSE;156;NA
3709;FALSE;862;NA
3710;FALSE;821;NA
3711;FALSE;1337;NA
3712;FALSE;59;NA
3713;FALSE;1221;NA
3714;FALSE;772;NA
3715;TRUE;40;16/07/15
3716;FALSE;87;NA
3717;FALSE;10;NA
3718;FALSE;513;NA
3719;FALSE;4411;NA
3720;FALSE;740;NA
3721;FALSE;1035;NA
3722;FALSE;839;NA
3723;FALSE;281;NA
3724;FALSE;1411;NA
3725;FALSE;1111;NA
3726;FALSE;583;NA
3727;TRUE;78;05/06/15
3729;FALSE;1592;NA
3730;TRUE;949;25/04/13
3731;FALSE;14;NA
3732;TRUE;600;10/03/13
3733;FALSE;294;NA
3734;FALSE;1559;NA
3735;FALSE;630;NA
3736;FALSE;456;03/09/15
3737;TRUE;7122;26/08/11
3738;FALSE;2726;NA
3739;TRUE;441;13/12/14
3740;FALSE;507;18/05/15
3741;FALSE;131;NA
3742;FALSE;788;NA
3743;FALSE;2329;NA
3744;FALSE;550;NA
3745;FALSE;2122;NA
3746;FALSE;657;NA
3747;FALSE;618;NA
3748;FALSE;894;NA
3749;TRUE;1421;26/12/13
3750;TRUE;605;12/03/12
3751;FALSE;901;NA
3752;TRUE;1649;06/04/15
3753;FALSE;1089;NA
3754;FALSE;9;NA
3756;FALSE;285;NA
3757;FALSE;1823;NA
3758;FALSE;882;10/05/15
3759;FALSE;3015;NA
3760;TRUE;567;22/09/12
3761;TRUE;1305;29/06/14
3762;FALSE;328;NA
3763;FALSE;263;NA
3764;TRUE;1566;07/09/14
3765;FALSE;1478;NA
3766;TRUE;343;20/02/13
3767;FALSE;553;NA
3768;FALSE;1225;NA
3769;FALSE;1050;NA
3770;FALSE;438;NA
3771;FALSE;1827;NA
3772;FALSE;249;07/06/15
3773;FALSE;1041;NA
3774;FALSE;820;NA
3775;FALSE;688;NA
3776;FALSE;1145;NA
3777;FALSE;1527;NA
3778;FALSE;58;NA
3779;FALSE;1865;NA
3780;TRUE;881;14/11/12
3781;FALSE;1533;NA
3782;TRUE;55;03/11/14
3783;FALSE;5597;NA
3784;TRUE;75;14/12/12
3785;TRUE;841;04/09/14
3786;FALSE;1879;NA
3787;FALSE;38;NA
3788;TRUE;3169;24/07/14
3789;FALSE;214;NA
3790;FALSE;449;NA
3791;FALSE;312;NA
3792;TRUE;1113;02/03/13
3793;FALSE;828;NA
3794;TRUE;915;16/03/12
3795;TRUE;1211;04/06/14
3797;FALSE;1238;05/06/14
3798;TRUE;147;11/09/14
3799;FALSE;2109;NA
3800;FALSE;3537;NA
3801;FALSE;766;NA
3802;FALSE;1537;NA
3803;FALSE;3183;NA
3804;TRUE;160;09/06/14
3805;FALSE;1022;NA
3806;TRUE;140;03/12/12
3807;FALSE;2529;NA
3808;FALSE;413;NA
3809;FALSE;198;NA
3810;TRUE;937;30/05/15
3811;FALSE;321;NA
3812;FALSE;2045;NA
3813;TRUE;1056;02/10/14
3814;FALSE;1342;NA
3816;FALSE;0;NA
3817;TRUE;7173;08/08/14
3818;TRUE;540;09/07/14
3819;FALSE;3470;NA
3820;TRUE;1051;20/03/13
3821;TRUE;641;12/04/15
3822;TRUE;547;17/05/15
3823;FALSE;1562;NA
3824;FALSE;419;NA
3825;FALSE;305;NA
3826;FALSE;1153;NA
3827;FALSE;445;NA
3828;FALSE;1162;NA
3829;FALSE;1163;NA
3830;FALSE;5934;19/08/12
3831;FALSE;1380;12/07/15
3832;TRUE;1768;14/02/14
3833;FALSE;728;NA
3834;FALSE;202;NA
3835;FALSE;1029;NA
3836;FALSE;1362;24/08/15
3837;FALSE;281;NA
3838;FALSE;747;NA
3839;FALSE;523;NA
3840;FALSE;655;NA
3841;FALSE;2058;14/01/14
3842;FALSE;554;NA
3844;FALSE;1323;NA
3845;TRUE;97;08/04/13
3846;FALSE;36;NA
3847;FALSE;1179;01/02/15
3848;FALSE;1143;NA
3849;FALSE;2230;04/11/14
3850;FALSE;48;NA
3851;TRUE;40;15/05/14
3852;FALSE;3;NA
3853;FALSE;51;NA
3854;FALSE;51;NA
3855;FALSE;703;NA
3856;FALSE;44;NA
3857;TRUE;1003;30/06/15
3858;FALSE;410;NA
3859;TRUE;928;28/08/13
3860;FALSE;1425;NA
3861;FALSE;2927;NA
3862;FALSE;51;NA
3863;TRUE;593;16/04/12
3864;FALSE;483;12/03/15
3865;FALSE;1809;19/05/15
3866;TRUE;1200;10/08/14
3867;FALSE;1653;NA
3868;FALSE;430;NA
3869;FALSE;50;NA
3870;FALSE;1842;NA
3871;TRUE;2164;10/05/15
3872;FALSE;2328;30/09/14
3873;FALSE;0;14/09/14
3874;FALSE;1603;NA
3875;FALSE;540;NA
3876;TRUE;31;13/10/14
3877;FALSE;209;NA
3878;FALSE;823;NA
3879;FALSE;116;NA
3880;FALSE;373;18/02/14
3881;TRUE;2948;12/11/14
3882;FALSE;176;NA
3883;FALSE;75;NA
3884;FALSE;623;NA
3885;FALSE;812;NA
3886;TRUE;1027;08/05/15
3888;FALSE;496;NA
3889;FALSE;242;NA
3890;FALSE;1024;NA
3891;FALSE;857;23/03/15
3892;FALSE;317;NA
3893;TRUE;1333;18/02/14
3894;TRUE;30;29/11/13
3895;TRUE;338;13/10/14
3896;FALSE;442;NA
3897;FALSE;993;NA
3898;TRUE;994;26/09/14
3899;FALSE;2090;NA
3900;FALSE;1150;NA
3901;FALSE;1033;05/01/15
3902;FALSE;1173;NA
3903;FALSE;1308;10/03/15
3904;FALSE;1423;NA
3905;TRUE;821;06/08/13
3906;FALSE;1744;NA
3907;FALSE;216;NA
3908;FALSE;3327;NA
3909;FALSE;4235;NA
3910;TRUE;292;28/02/14
3911;FALSE;1719;NA
3912;FALSE;104;NA
3913;FALSE;1205;31/01/13
3914;FALSE;398;NA
3915;FALSE;1904;05/09/14
3916;FALSE;1700;20/09/14
3917;FALSE;3424;NA
3918;TRUE;3037;05/03/14
3919;FALSE;1819;NA
3920;FALSE;466;25/01/15
3921;TRUE;278;24/05/13
3922;FALSE;325;NA
3923;TRUE;195;16/07/15
3924;FALSE;845;NA
3925;FALSE;584;NA
3926;FALSE;692;NA
3927;FALSE;911;NA
3928;TRUE;165;30/08/14
3929;TRUE;174;13/04/13
3930;FALSE;204;NA
3931;TRUE;78;02/09/15
3932;FALSE;12;NA
3933;FALSE;1069;NA
3934;FALSE;217;NA
3935;FALSE;2843;24/01/15
3936;FALSE;8;NA
3937;TRUE;2766;07/05/15
3938;TRUE;1676;19/08/15
3939;TRUE;483;04/02/15
3940;FALSE;19;NA
3941;FALSE;1240;NA
3942;TRUE;208;18/08/14
3943;FALSE;1444;NA
3944;FALSE;1392;NA
3945;TRUE;1947;08/03/15
3946;FALSE;358;NA
3947;FALSE;175;NA
3948;FALSE;24;NA
3949;FALSE;813;NA
3950;TRUE;376;09/08/15
3951;FALSE;199;NA
3952;FALSE;375;NA
3953;FALSE;1247;NA
3954;FALSE;1111;NA
3955;FALSE;14;NA
3956;FALSE;1141;NA
3957;FALSE;71;NA
3958;TRUE;809;12/01/15
3959;TRUE;536;07/04/15
3960;TRUE;816;04/09/15
3961;FALSE;1152;25/05/13
3962;FALSE;1355;NA
3963;TRUE;2338;11/12/12
3964;FALSE;456;NA
3965;FALSE;14;NA
3966;TRUE;531;21/12/14
3967;FALSE;220;NA
3968;FALSE;5022;NA
3969;FALSE;418;12/12/13
3970;FALSE;277;NA
3971;TRUE;184;01/09/15
3972;TRUE;1600;01/02/13
3973;FALSE;719;NA
3974;FALSE;1891;NA
3975;FALSE;1586;NA
3976;FALSE;1806;NA
3977;FALSE;81;NA
3978;FALSE;339;NA
3979;FALSE;1602;NA
3980;TRUE;3374;27/07/13
3981;FALSE;1332;NA
3982;FALSE;177;NA
3983;FALSE;294;25/03/14
3984;FALSE;1617;NA
3985;FALSE;1746;NA
3986;FALSE;1696;06/07/15
3987;FALSE;182;NA
3988;TRUE;623;03/02/14
3989;FALSE;18;NA
3990;FALSE;106;NA
3991;FALSE;33;09/04/14
3993;FALSE;226;NA
3994;FALSE;15;NA
3995;FALSE;2583;16/01/14
3996;FALSE;5640;NA
3997;FALSE;442;NA
3998;FALSE;95;NA
3999;FALSE;765;NA
4000;TRUE;190;16/06/12
4001;FALSE;910;NA
4002;FALSE;1116;NA
4003;FALSE;66;NA
4004;TRUE;1981;25/03/12
4005;FALSE;825;NA
4006;TRUE;319;15/08/15
4007;FALSE;229;NA
4008;FALSE;447;NA
4009;FALSE;2020;NA
4010;FALSE;1619;NA
4011;TRUE;652;30/08/11
4012;FALSE;759;NA
4013;TRUE;1692;12/03/12
4014;FALSE;1297;NA
4015;TRUE;2341;31/07/14
4016;FALSE;1502;NA
4017;TRUE;392;17/03/14
4018;FALSE;302;NA
4020;FALSE;1428;NA
4021;FALSE;696;NA
4022;FALSE;3174;NA
4023;FALSE;2533;NA
4024;TRUE;1138;04/10/14
4025;FALSE;375;NA
4026;FALSE;19;NA
4027;FALSE;2613;NA
4028;TRUE;1390;12/07/15
4029;FALSE;535;NA
4030;FALSE;434;NA
4031;FALSE;218;16/07/14
4032;FALSE;703;NA
4033;FALSE;259;NA
4035;FALSE;134;NA
4036;TRUE;2062;21/01/15
4037;TRUE;382;24/10/12
4038;FALSE;798;NA
4040;FALSE;1655;NA
4041;FALSE;59;21/04/15
4042;FALSE;736;NA
4043;FALSE;289;NA
4044;TRUE;2016;17/07/15
4045;FALSE;936;NA
4046;FALSE;37;NA
4047;FALSE;105;NA
4048;FALSE;1160;NA
4049;FALSE;9;NA
4050;FALSE;1835;NA
4051;FALSE;261;NA
4052;FALSE;1583;NA
4053;FALSE;182;NA
4054;FALSE;591;NA
4055;FALSE;358;10/09/15
4056;FALSE;1379;NA
4057;FALSE;2990;NA
4058;FALSE;1181;25/03/15
4059;FALSE;22;NA
4060;TRUE;1165;06/12/14
4061;TRUE;20;07/02/14
4062;FALSE;18;NA
4063;TRUE;121;12/02/14
4064;TRUE;425;07/01/15
4065;FALSE;166;23/11/14
4066;FALSE;1141;NA
4067;TRUE;904;06/01/15
4068;FALSE;607;NA
4069;TRUE;2762;15/08/15
4070;FALSE;869;NA
4071;TRUE;465;25/11/13
4072;FALSE;13;NA
4073;FALSE;565;NA
4074;FALSE;933;NA
4075;FALSE;0;NA
4076;TRUE;147;15/06/15
4077;FALSE;959;NA
4078;FALSE;379;NA
4079;FALSE;1104;NA
4080;FALSE;134;NA
4081;FALSE;958;NA
4082;FALSE;2816;NA
4083;TRUE;3530;18/06/15
4084;FALSE;719;NA
4085;FALSE;1202;18/10/14
4087;FALSE;8832;NA
4088;FALSE;1397;NA
4089;TRUE;217;11/02/13
4090;FALSE;996;NA
4091;FALSE;315;NA
4092;FALSE;232;NA
4093;FALSE;23;NA
4094;FALSE;454;NA
4095;FALSE;34;NA
4097;FALSE;263;NA
4098;FALSE;1124;NA
4099;TRUE;1885;14/10/13
4100;FALSE;0;NA
4101;FALSE;1182;NA
4102;FALSE;125;NA
4103;FALSE;1439;NA
4104;FALSE;710;30/04/15
4105;TRUE;488;11/07/15
4106;FALSE;1263;25/12/14
4107;FALSE;2146;NA
4108;FALSE;2459;27/06/14
4109;FALSE;89;NA
4110;TRUE;41;29/09/13
4111;FALSE;1334;NA
4112;FALSE;444;NA
4113;FALSE;10379;NA
4114;FALSE;823;NA
4115;FALSE;528;NA
4116;FALSE;1623;NA
4117;FALSE;1017;NA
4118;TRUE;934;25/08/12
4119;TRUE;72;09/11/13
4120;FALSE;886;NA
4121;FALSE;345;NA
4122;FALSE;374;NA
4123;FALSE;139;NA
4124;FALSE;2631;NA
4125;FALSE;2396;27/06/15
4126;FALSE;1310;NA
4127;FALSE;896;NA
4128;FALSE;510;NA
4129;TRUE;526;19/09/14
4130;FALSE;205;NA
4131;FALSE;2078;NA
4132;TRUE;2811;30/07/14
4133;FALSE;21;NA
4134;TRUE;566;28/08/15
4135;FALSE;879;19/03/14
4136;FALSE;389;NA
4137;TRUE;662;13/01/15
4138;FALSE;248;NA
4139;FALSE;1059;NA
4140;FALSE;276;NA
4141;FALSE;438;NA
4142;FALSE;313;NA
4143;FALSE;508;11/07/14
4144;FALSE;421;16/05/14
4145;FALSE;22;05/04/15
4146;FALSE;4882;NA
4147;FALSE;131;NA
4148;FALSE;1904;NA
4149;TRUE;1786;25/12/14
4150;FALSE;275;NA
4151;FALSE;287;NA
4152;FALSE;1523;06/11/13
4153;FALSE;52;NA
4154;FALSE;1217;NA
4155;FALSE;170;NA
4156;FALSE;2833;NA
4157;FALSE;105;NA
4158;FALSE;233;NA
4159;TRUE;1369;28/03/15
4160;FALSE;870;NA
4161;FALSE;988;NA
4162;TRUE;772;04/08/13
4163;FALSE;1516;NA
4164;FALSE;25;NA
4165;FALSE;1332;NA
4166;FALSE;1072;27/01/14
4167;FALSE;1319;NA
4168;FALSE;3049;NA
4169;FALSE;878;NA
4170;FALSE;610;NA
4171;FALSE;219;NA
4172;FALSE;86;NA
4173;TRUE;128;26/02/15
4174;FALSE;435;NA
4175;FALSE;901;NA
4176;TRUE;275;29/09/12
4177;TRUE;414;31/08/14
4178;FALSE;771;NA
4179;TRUE;1399;10/01/14
4180;FALSE;474;NA
4181;FALSE;124;NA
4182;TRUE;1698;10/03/13
4183;TRUE;1110;07/06/14
4184;FALSE;1478;NA
4185;TRUE;663;26/08/11
4186;FALSE;964;NA
4187;TRUE;1998;22/01/14
4188;FALSE;293;NA
4189;TRUE;1441;06/02/14
4190;FALSE;231;20/07/14
4191;FALSE;697;27/01/15
4192;FALSE;998;NA
4193;FALSE;226;NA
4194;TRUE;2162;11/04/15
4195;FALSE;732;NA
4196;FALSE;70;NA
4197;TRUE;24;03/06/14
4198;FALSE;676;NA
4199;TRUE;1275;09/06/13
4200;FALSE;699;05/10/14
4201;FALSE;215;NA
4202;FALSE;1853;NA
4203;TRUE;764;24/09/13
4204;FALSE;359;NA
4205;FALSE;89;NA
4206;FALSE;1776;NA
4207;FALSE;161;NA
4209;TRUE;343;05/02/15
4210;TRUE;20;07/10/14
4211;FALSE;1882;NA
4212;TRUE;374;04/04/14
4213;FALSE;484;NA
4214;FALSE;148;NA
4215;TRUE;217;26/05/14
4216;FALSE;25;NA
4217;FALSE;400;NA
4218;FALSE;2189;NA
4219;TRUE;1364;04/06/11
4220;FALSE;144;NA
4221;FALSE;887;NA
4222;TRUE;8;02/09/15
4223;FALSE;200;NA
4224;TRUE;724;30/01/14
4225;FALSE;147;NA
4226;FALSE;947;NA
4227;FALSE;1222;NA
4228;FALSE;2127;NA
4229;FALSE;2604;NA
4230;FALSE;523;11/01/14
4231;TRUE;1187;07/05/15
4232;FALSE;558;25/06/14
4233;TRUE;1100;29/12/13
4234;FALSE;1187;NA
4236;FALSE;214;NA
4237;FALSE;1358;NA
4238;TRUE;844;24/03/13
4239;TRUE;12;12/02/15
4240;TRUE;423;06/08/13
4241;FALSE;1268;NA
4242;FALSE;216;NA
4243;TRUE;45;26/12/12
4244;FALSE;0;NA
4245;FALSE;1275;13/06/13
4246;FALSE;133;18/03/14
4247;FALSE;121;NA
4248;FALSE;406;NA
4249;FALSE;60;NA
4250;FALSE;808;NA
4251;TRUE;671;10/02/13
4252;FALSE;2120;NA
4253;FALSE;3229;NA
4254;FALSE;275;NA
4255;TRUE;2690;21/08/13
4256;FALSE;271;NA
4257;FALSE;2005;NA
4258;FALSE;444;21/12/14
4259;TRUE;8344;15/07/14
4260;FALSE;1319;15/05/14
4261;FALSE;128;NA
4262;TRUE;361;02/08/13
4263;TRUE;474;05/04/12
4264;TRUE;1233;16/01/15
4265;FALSE;36;NA
4266;FALSE;216;03/06/15
4267;FALSE;1360;NA
4268;FALSE;267;11/05/15
4269;FALSE;1023;NA
4270;FALSE;192;NA
4271;FALSE;1007;NA
4272;FALSE;442;NA
4273;FALSE;94;NA
4274;FALSE;1535;NA
4275;FALSE;85;NA
4276;FALSE;1900;NA
4277;FALSE;70;NA
4279;FALSE;672;NA
4280;FALSE;840;NA
4281;FALSE;167;NA
4282;FALSE;228;NA
4283;FALSE;282;NA
4284;FALSE;599;NA
4285;TRUE;835;19/03/13
4286;FALSE;236;NA
4287;TRUE;9;09/05/15
4288;FALSE;84;NA
4289;FALSE;534;NA
4290;FALSE;48;NA
4291;FALSE;22;NA
4292;FALSE;1155;NA
4293;FALSE;1122;NA
4294;FALSE;173;NA
4295;FALSE;155;NA
4296;FALSE;591;NA
4298;FALSE;3300;NA
4299;FALSE;692;NA
4300;FALSE;295;29/04/15
4301;FALSE;329;NA
4302;FALSE;2246;NA
4303;FALSE;1496;NA
4304;FALSE;1009;NA
4305;FALSE;1182;12/05/15
4306;FALSE;2241;NA
4307;FALSE;695;NA
4308;FALSE;1820;NA
4309;FALSE;106;NA
4310;TRUE;531;19/12/12
4311;FALSE;1115;NA
4312;FALSE;1238;NA
4313;TRUE;1;24/10/14
4314;FALSE;33;NA
4315;FALSE;1242;NA
4316;FALSE;731;NA
4317;FALSE;1239;NA
4318;TRUE;1295;08/07/15
4319;TRUE;1009;22/10/12
4320;FALSE;1891;NA
4321;TRUE;1122;24/02/12
4322;FALSE;798;NA
4323;FALSE;6;NA
4324;TRUE;1636;05/08/14
4325;FALSE;598;NA
4326;TRUE;418;09/04/15
4327;TRUE;554;21/03/14
4328;FALSE;1169;NA
4329;FALSE;307;NA
4330;FALSE;301;26/09/14
4331;FALSE;1063;NA
4332;FALSE;109;NA
4333;FALSE;1223;NA
4334;FALSE;392;NA
4335;FALSE;231;NA
4336;FALSE;1896;NA
4337;TRUE;1008;27/08/15
4338;FALSE;1;NA
4339;TRUE;1014;16/02/15
4340;TRUE;19;06/03/13
4341;FALSE;498;NA
4342;FALSE;1372;NA
4343;TRUE;2446;30/04/15
4344;FALSE;2211;NA
4345;FALSE;1126;NA
4346;FALSE;3466;NA
4347;FALSE;165;NA
4348;FALSE;428;NA
4349;FALSE;11362;NA
4350;FALSE;610;NA
4351;FALSE;2072;NA
4352;TRUE;2944;18/06/15
4353;FALSE;204;NA
4354;FALSE;925;NA
4355;FALSE;23;NA
4356;FALSE;521;NA
4357;FALSE;1034;NA
4358;FALSE;383;NA
4359;FALSE;1463;NA
4360;FALSE;1533;NA
4361;TRUE;1587;01/01/14
4362;FALSE;246;26/11/14
4363;FALSE;1542;NA
4364;FALSE;27;NA
4365;FALSE;523;NA
4366;FALSE;242;NA
4367;FALSE;3651;NA
4368;FALSE;1117;NA
4369;FALSE;1245;NA
4370;TRUE;21;19/08/12
4371;FALSE;355;NA
4372;TRUE;512;17/12/13
4373;TRUE;468;22/03/15
4374;TRUE;17057;19/09/13
4375;FALSE;486;NA
4376;FALSE;133;NA
4377;FALSE;1481;NA
4378;FALSE;1312;NA
4379;TRUE;376;15/07/15
4380;TRUE;272;18/09/14
4381;FALSE;1353;NA
4382;TRUE;2094;05/07/15
4383;FALSE;1844;NA
4384;FALSE;556;NA
4385;FALSE;2623;22/01/15
4386;FALSE;904;NA
4387;FALSE;2042;NA
4388;FALSE;308;NA
4389;FALSE;1251;NA
4390;FALSE;1213;NA
4391;FALSE;412;NA
4392;FALSE;8712;NA
4393;FALSE;1155;NA
4394;FALSE;3992;NA
4395;FALSE;102;NA
4396;TRUE;1528;29/05/13
4397;FALSE;72;NA
4398;FALSE;1853;18/11/14
4399;FALSE;1633;NA
4400;FALSE;535;NA
4401;FALSE;329;NA
4402;FALSE;518;NA
4403;FALSE;282;18/05/12
4404;FALSE;227;NA
4405;FALSE;248;NA
4406;FALSE;448;17/11/14
4407;FALSE;731;NA
4408;FALSE;1429;NA
4409;FALSE;28;NA
4410;FALSE;4202;NA
4411;FALSE;271;23/09/14
4412;FALSE;368;05/04/15
4413;FALSE;3650;NA
4414;FALSE;240;NA
4415;FALSE;613;NA
4417;FALSE;1485;NA
4419;FALSE;561;NA
4420;FALSE;715;NA
4421;FALSE;1029;NA
4422;FALSE;1967;NA
4423;TRUE;81;11/07/14
4424;FALSE;395;NA
4425;FALSE;134;NA
4426;FALSE;612;NA
4427;FALSE;1166;NA
4428;FALSE;94;NA
