Id2;application_when;address_state;occupation;birth_date;monthly_income;monthly_rent;residence_rent_or_own;residence_duration;bank_account_duration;home_phone_type;gender;score_TU;score_FICO_money;score_lexisnexis;score_serasa;score_unit4;credit_line_requested;credit_line_approved
1877;07/05/12 17:33;SP;Mixing and blending machine setter;10/02/75;5700;150;FALSE;7-12 months;3+ years;Mobile;female;524;306;288;787;417;6500;5100
1878;19/06/13 20:53;SP;Production manager;30/11/70;1100;550;TRUE;3+ years;3+ years;Home;male;200;100;202;246;453;21000;20400
1879;08/01/13 17:50;MS;Conservation scientist;31/03/87;0;1400;TRUE;3+ years;3+ years;Mobile;male;526;642;521;357;501;2000;1200
1880;30/03/15 20:09;DF;Weigher;30/05/85;8900;1400;TRUE;3+ years;6 months or less;Mobile;female;200;243;200;0;368;3000;1000
1881;30/08/14 18:47;DF;Endodontist;24/11/79;6800;2450;TRUE;3+ years;6 months or less;Mobile;male;741;575;613;166;522;6500;5700
1882;25/11/14 15:22;SP;Jewelry appraiser;19/04/02;2100;0;FALSE;7-12 months;3+ years;Mobile;male;349;474;362;23;574;2000;1200
1883;21/01/15 14:56;MG;Aircraft pilot;23/12/63;4800;0;FALSE;3+ years;7-12 months;Mobile;female;722;668;598;0;425;19000;18200
1884;01/01/14 11:00;PA;Loan authorizer;16/03/49;8300;2550;FALSE;6 months or less;6 months or less;Mobile;female;544;850;521;149;531;9000;8300
1885;17/05/15 21:43;MG;Physical therapist aide;09/04/89;800;400;TRUE;3+ years;3+ years;Mobile;male;721;502;633;142;351;1500;1300
1886;12/09/11 21:09;PI;Library technician;22/03/89;5600;900;TRUE;6 months or less;3+ years;Work;female;427;711;383;72;299;6000;5700
1887;17/09/12 14:20;MG;Specification inspector;02/05/67;5300;700;FALSE;3+ years;3+ years;Home;female;590;677;531;540;337;1500;1000
1888;13/04/15 13:35;PR;Rehabilitation counselor;10/05/96;3200;550;TRUE;3+ years;7-12 months;Mobile;female;200;758;295;50;66;20500;20000
1889;01/05/15 16:56;SP;Gaming services;29/05/75;3500;0;FALSE;3+ years;3+ years;Mobile;male;346;334;422;446;251;3000;1700
1890;08/05/12 17:41;PI;Engineering manager;30/01/85;4100;2800;TRUE;1-2 years;1-2 years;Mobile;male;395;341;372;91;366;7000;6400
1891;02/04/15 15:47;RJ;Semiconductor processing technician;15/02/69;20200;2950;FALSE;7-12 months;1-2 years;Mobile;male;433;426;392;226;500;16000;15300
1892;08/07/13 21:52;SE;Community health educator;28/08/65;3000;1700;FALSE;3+ years;3+ years;Mobile;female;200;258;277;60;486;1500;1100
1893;23/09/13 18:52;RJ;GED teacher;26/05/89;1700;650;TRUE;7-12 months;1-2 years;Mobile;female;784;850;664;485;585;2000;1000
1894;03/10/13 16:56;SP;Game warden;23/07/78;900;800;TRUE;7-12 months;6 months or less;Mobile;female;247;100;299;371;61;2000;1100
1895;02/03/15 14:25;CE;U.S. deputy marshal;14/12/86;1800;400;TRUE;3+ years;3+ years;Mobile;male;200;137;403;99;600;12000;11100
1896;28/06/12 11:41;GO;Nurse educator;28/12/92;400;600;TRUE;1-2 years;3+ years;Mobile;male;645;735;577;508;409;2000;1000
1897;17/06/15 10:03;MG;Home care aide;30/06/80;300;350;TRUE;3+ years;3+ years;Mobile;female;699;638;550;392;62;2500;1600
1898;05/08/13 13:02;RJ;Webmaster;21/06/67;4500;500;TRUE;3+ years;3+ years;Home;female;463;564;409;78;314;1500;1200
1899;15/10/12 14:39;RS;Sawing machine operator;31/07/92;1800;300;TRUE;3+ years;3+ years;Home;female;789;776;621;3;170;18500;17800
1900;03/02/13 15:26;RJ;Personnel director;13/09/59;4600;1650;FALSE;6 months or less;1-2 years;Mobile;male;792;728;591;747;466;18500;18100
1901;14/02/14 17:50;SP;Film processing technician;12/07/66;9100;2400;FALSE;1-2 years;3+ years;Mobile;male;646;850;587;0;718;16000;15200
1902;16/12/13 19:22;BA;Postal Service worker;18/08/87;5300;50;FALSE;3+ years;7-12 months;Mobile;male;591;442;542;120;437;1500;1000
1903;12/05/13 16:43;SP;Podiatrist;14/04/72;9200;1300;FALSE;1-2 years;6 months or less;Mobile;female;200;100;509;57;502;2500;1100
1904;13/05/15 19:45;SP;Financial analyst;17/09/58;2400;4100;FALSE;3+ years;6 months or less;Mobile;male;200;220;236;0;611;17500;15400
1905;05/03/13 20:07;SP;Manufactured building and mobile home installer;16/09/80;3100;1950;TRUE;7-12 months;3+ years;Mobile;male;200;381;284;169;399;10000;9400
1906;14/06/15 11:59;GO;Medical equipment repairer;25/03/93;4500;300;TRUE;1-2 years;6 months or less;Mobile;male;658;594;599;0;494;21500;20800
1907;13/02/13 14:27;PR;Chauffeur;12/01/86;100;550;TRUE;3+ years;6 months or less;Home;male;621;236;690;85;616;2000;1100
1908;23/02/13 17:05;MG;Metal-refining furnace tender;23/01/85;5300;2300;TRUE;7-12 months;6 months or less;Mobile;male;200;100;205;469;432;1500;1100
1909;20/01/13 18:17;GO;Systems developer;31/01/69;4600;0;FALSE;1-2 years;6 months or less;Home;female;200;356;237;193;154;15500;14100
1910;12/09/11 21:47;MG;Camp counselor;13/10/46;700;0;FALSE;1-2 years;3+ years;Mobile;male;200;409;269;344;260;12500;10600
1911;25/11/12 11:20;SP;Administrative assistant;12/07/86;1700;650;TRUE;3+ years;6 months or less;Mobile;male;728;575;651;371;531;12000;10400
1912;31/01/15 13:37;PA;Agricultural manager;16/09/60;12400;0;FALSE;3+ years;3+ years;Mobile;male;753;850;690;0;450;10000;9300
1913;19/09/13 19:43;RS;Small engine service technician;01/06/85;18100;1050;TRUE;7-12 months;1-2 years;Mobile;female;493;385;384;0;403;27000;26500
1914;30/12/13 02:49;ES;Production manager;01/05/74;4100;2150;TRUE;7-12 months;3+ years;Mobile;female;277;199;340;411;414;12500;11900
1915;27/12/14 10:17;RS;Pediatric dentist;25/04/77;1900;700;TRUE;3+ years;1-2 years;Home;male;675;592;595;15;434;6500;5900
1916;01/12/12 10:36;RJ;Continuous mining machine operator;04/11/91;2200;1100;TRUE;3+ years;3+ years;Mobile;female;200;254;200;0;462;2000;1100
1917;30/05/13 11:44;RJ;Beautician;15/04/67;1000;1150;FALSE;1-2 years;3+ years;Mobile;male;750;625;650;67;666;16500;16300
1918;17/07/12 16:15;SP;Instrumentation technician;10/07/60;2300;0;FALSE;3+ years;3+ years;Mobile;female;776;802;690;229;486;12000;11600
1919;24/02/12 16:19;RJ;Boat operator;01/01/87;2500;450;TRUE;3+ years;7-12 months;Mobile;female;606;437;417;109;206;1500;1000
1920;13/09/14 13:59;RJ;Registered nurse anesthetist;31/08/59;2700;450;FALSE;3+ years;3+ years;Mobile;female;200;100;315;416;215;1500;1100
1921;15/09/14 19:24;RJ;Manpower development specialist;24/06/71;3800;1550;TRUE;3+ years;3+ years;Mobile;female;756;618;612;424;348;1500;1200
1922;22/09/13 08:56;MG;International human resources manager;03/12/86;3700;0;FALSE;3+ years;3+ years;Home;female;200;295;226;0;281;2000;1100
1923;22/01/15 16:17;DF;Office manager;25/08/96;3300;400;TRUE;3+ years;1-2 years;Home;male;510;441;501;197;423;3000;1500
1924;10/02/14 11:11;PE;Electronics engineer;01/09/45;16100;2950;FALSE;3+ years;6 months or less;Mobile;female;347;216;384;55;196;18000;16500
1925;21/09/12 18:11;SC;Volcanologist;26/12/51;3300;1550;FALSE;3+ years;1-2 years;Mobile;female;741;714;598;118;542;21500;21400
1926;06/12/14 19:17;SC;Library aide;01/05/76;3400;700;FALSE;7-12 months;3+ years;Mobile;male;200;100;255;258;335;2000;1400
1927;23/10/14 20:18;PR;Design consultant;02/11/80;500;2500;FALSE;3+ years;3+ years;Mobile;male;711;779;660;785;343;2500;1400
1928;08/09/14 12:40;SP;Administrative director;10/06/90;2000;0;FALSE;3+ years;3+ years;Mobile;female;764;778;532;127;262;14500;13800
1929;25/08/14 08:32;CE;Reporter;12/08/59;3400;200;TRUE;1-2 years;3+ years;Home;female;363;469;357;107;451;16500;16100
1930;14/05/12 13:31;GO;Chemical plant and system operator;07/05/60;2300;100;TRUE;7-12 months;6 months or less;Mobile;female;429;732;395;40;287;1500;1000
1931;27/09/14 16:45;TO;Environmental hydrologist;27/01/63;2000;950;TRUE;3+ years;3+ years;Mobile;female;666;774;564;739;525;1500;1000
1932;02/10/12 21:49;PE;Job binding worker;11/10/91;1300;500;TRUE;3+ years;3+ years;Mobile;male;677;767;537;352;638;1500;1100
1933;13/11/13 22:27;SP;Public health dentist;25/09/83;11600;1450;FALSE;3+ years;3+ years;Home;female;395;127;352;262;371;13500;13300
1934;21/12/11 05:37;SP;Administrative assistant;11/06/65;2900;750;TRUE;3+ years;7-12 months;Mobile;male;759;850;588;103;504;2000;1000
1935;24/12/12 21:01;SP;Mine examiner;03/02/60;2600;1600;TRUE;1-2 years;6 months or less;Mobile;female;200;298;349;142;526;2500;1300
1936;28/01/15 11:34;RS;Watch repairer;16/10/82;5700;150;TRUE;3+ years;3+ years;Mobile;male;541;430;462;47;210;2500;1800
1937;21/01/14 10:04;RN;Range scientist;20/01/88;3900;550;TRUE;7-12 months;3+ years;Mobile;male;743;850;606;42;474;14000;13300
1938;16/07/14 18:34;RJ;Music instructor;11/09/93;800;1050;TRUE;3+ years;6 months or less;Home;male;210;147;200;22;659;13000;12500
1939;19/06/14 13:30;DF;Aircraft surfaces assembler;26/06/76;9900;1400;FALSE;3+ years;3+ years;Mobile;female;200;100;259;493;234;2000;1100
1940;23/03/12 09:59;GO;Geropsychologist;11/10/87;1200;400;TRUE;6 months or less;3+ years;Mobile;male;795;678;687;0;654;1500;1000
1941;10/09/14 15:43;SC;Railroad brake, signal, and switch operator;12/05/66;1500;1400;TRUE;6 months or less;6 months or less;Mobile;male;200;334;238;0;319;1500;1000
1942;23/02/14 12:30;RJ;Biological-physical anthropologist;19/04/75;8500;1050;FALSE;3+ years;7-12 months;Mobile;female;744;691;559;0;368;12500;12100
1943;19/01/15 15:02;DF;Technical support specialist;28/10/62;8600;2050;TRUE;3+ years;7-12 months;Mobile;male;200;125;200;25;585;27000;26200
1944;19/06/13 20:37;PR;Operations research analyst;08/03/96;4300;300;TRUE;6 months or less;3+ years;Mobile;male;428;125;331;460;409;2000;1400
1945;02/01/13 21:11;SP;Safety specialist;16/08/78;6600;1550;FALSE;3+ years;6 months or less;Work;female;200;382;200;103;343;4000;1500
1946;04/09/13 15:26;SP;Coatroom attendant;26/04/96;100;500;TRUE;1-2 years;3+ years;Home;male;617;723;490;261;561;3000;1100
1947;16/03/15 00:07;RJ;Procurement technician;21/12/99;7000;2800;TRUE;6 months or less;6 months or less;Mobile;male;734;449;585;561;333;7500;6900
1948;24/03/14 19:55;SP;Diabetes management nurse;28/08/58;4800;250;FALSE;1-2 years;7-12 months;Home;female;200;100;274;279;351;25500;23600
1949;27/03/14 18:59;SP;Construction laborer;07/01/92;3900;1500;TRUE;1-2 years;1-2 years;Mobile;female;708;850;601;215;245;14000;13600
1950;12/02/13 11:53;DF;Job analysis manager;21/05/72;400;1450;TRUE;6 months or less;3+ years;Home;female;791;510;690;457;536;2000;1400
1951;10/02/15 17:07;PE;Teller;17/11/89;6800;1450;TRUE;3+ years;3+ years;Mobile;male;418;261;272;109;370;2000;1000
1952;24/11/14 18:38;SP;Foreign language translator;04/01/91;3100;700;TRUE;3+ years;3+ years;Mobile;male;563;590;489;46;658;1500;1300
1953;20/04/15 18:26;RS;Farmer;07/07/66;5200;1500;TRUE;3+ years;6 months or less;Home;male;757;610;622;86;652;14000;12500
1954;10/04/12 14:11;RS;Law clerk;05/07/75;2000;500;FALSE;3+ years;3+ years;Mobile;male;650;549;605;0;327;3000;2200
1955;30/06/14 19:04;SP;Tour guide;08/08/86;1700;400;TRUE;3+ years;3+ years;Mobile;female;236;388;268;79;332;10500;9700
1956;10/05/15 20:18;SP;Fishing vessel operator;09/01/79;9400;2500;FALSE;7-12 months;7-12 months;Mobile;male;739;850;690;392;452;14000;12400
1957;23/10/14 12:33;BA;Neuropsychologist;11/12/68;1600;800;TRUE;3+ years;1-2 years;Mobile;male;200;100;200;0;476;2000;1400
1958;06/09/11 11:24;SP;Medical assistant;23/06/90;600;1100;TRUE;3+ years;1-2 years;Mobile;male;366;139;378;0;432;7000;6800
1959;04/09/14 11:57;ES;Choreographer;22/09/56;9100;2400;FALSE;3+ years;3+ years;Home;female;418;281;358;247;684;7000;6400
1960;23/04/14 14:35;SP;Vocational education teacher;17/01/89;8600;1050;TRUE;1-2 years;6 months or less;Mobile;male;698;850;654;46;740;20500;20000
1961;01/02/15 20:31;SP;Employee training specialist;29/09/77;500;2250;TRUE;3+ years;3+ years;Mobile;male;200;447;200;284;348;19500;19400
1962;01/10/14 18:16;PR;Cutting and slicing machine tender;30/08/87;1800;2850;TRUE;3+ years;3+ years;Mobile;female;258;232;443;776;419;5000;3900
1963;11/02/13 13:06;MG;ENG operator;22/08/64;2900;3000;FALSE;3+ years;3+ years;Mobile;female;200;288;260;386;299;1500;1100
1964;18/06/15 11:49;PE;Cleaning, washing, and metal pickling equipment tender;08/09/67;1600;1400;FALSE;3+ years;3+ years;Home;female;523;635;482;792;544;3000;2200
1965;24/11/14 04:36;RS;Administrative director;09/02/64;8300;3000;FALSE;3+ years;1-2 years;Mobile;female;656;506;616;289;162;19500;19100
1966;13/05/11 15:54;SP;Secretarial assistant;11/08/75;3800;200;TRUE;3+ years;3+ years;Mobile;female;752;850;665;0;480;2500;1400
1967;19/03/15 18:28;RS;Advertising sales agent;13/05/71;400;550;TRUE;7-12 months;3+ years;Mobile;male;609;467;540;699;102;2500;1300
1968;20/12/13 11:48;SP;Recreation and parks director;11/11/60;8000;3600;FALSE;3+ years;3+ years;Mobile;male;200;270;200;35;55;6500;6200
1969;10/02/15 13:24;SP;Appellate court judge;26/10/80;10700;2500;TRUE;3+ years;3+ years;Mobile;male;575;505;553;511;597;8500;7600
1970;13/06/11 13:31;PR;Nephrology nurse;15/06/77;11500;2900;FALSE;6 months or less;3+ years;Mobile;male;753;850;593;191;473;2000;1400
1971;11/01/14 14:46;PE;Jailer;23/03/47;1700;650;FALSE;3+ years;3+ years;Mobile;female;604;850;551;621;339;2000;1000
1972;17/09/14 16:30;SP;Army;11/03/74;10300;2800;FALSE;6 months or less;3+ years;Mobile;male;770;507;666;0;453;4000;1300
1973;14/10/14 12:23;MG;Junior high school teacher;09/01/96;6900;700;TRUE;1-2 years;3+ years;Mobile;female;200;250;239;94;401;1500;1000
1974;01/08/13 10:46;MT;Graduate teaching assistant;11/10/44;3600;0;FALSE;1-2 years;6 months or less;Mobile;male;505;208;478;169;282;2000;1100
1975;22/12/11 20:24;PR;Astronomer;03/01/69;6000;2250;FALSE;1-2 years;6 months or less;Mobile;male;200;101;281;300;460;23000;22200
1976;08/01/15 20:54;CE;Optical goods worker;10/04/80;500;650;FALSE;3+ years;7-12 months;Mobile;female;649;685;531;0;733;2500;1900
1977;04/09/13 22:56;RN;Corporate investigator;05/11/83;6800;2350;FALSE;7-12 months;6 months or less;Mobile;female;746;850;563;551;550;23500;22900
1978;11/03/14 18:07;SP;Chiropractic physician;13/02/76;700;1300;TRUE;6 months or less;3+ years;Mobile;female;707;786;540;719;641;4000;1200
1979;07/12/14 09:47;PA;Aerobics instructor;19/02/91;2500;150;TRUE;1-2 years;7-12 months;Home;male;383;506;432;79;569;10500;10000
1980;28/06/13 18:18;DF;Communications equipment operator;19/11/82;3200;600;TRUE;3+ years;3+ years;Home;female;510;537;459;601;169;1500;1000
1981;12/08/12 15:06;GO;Benefits clerk;14/04/77;10300;1900;TRUE;1-2 years;3+ years;Mobile;female;791;723;640;144;416;14000;13400
1982;08/03/12 20:22;AM;Computer clerk;08/07/60;1000;700;FALSE;1-2 years;3+ years;Home;male;748;850;569;0;379;2000;1300
1983;24/10/13 18:56;RJ;Shuttle car operator;13/03/89;1100;650;TRUE;7-12 months;6 months or less;Mobile;female;669;593;580;301;321;3000;2300
1984;15/06/15 19:02;PA;Catering manager;01/10/85;10900;2700;TRUE;1-2 years;1-2 years;Mobile;male;678;850;610;0;223;7000;6300
1985;14/01/12 14:11;MG;Desktop publishing editor;15/11/68;4600;400;TRUE;7-12 months;3+ years;Home;male;459;850;549;0;293;1500;1100
1986;25/11/14 21:48;SC;Copy writer;14/10/75;5100;1800;FALSE;3+ years;1-2 years;Mobile;female;200;272;219;456;361;6500;5800
1987;31/01/12 10:42;RJ;Farmworker;27/11/62;1800;0;FALSE;3+ years;6 months or less;Mobile;male;200;551;204;136;63;1500;1300
1988;02/09/13 11:37;SP;Airman;13/10/89;7000;700;TRUE;3+ years;3+ years;Mobile;male;678;804;582;191;278;6500;4700
1989;27/01/15 17:02;SP;Speech therapist;14/12/80;900;50;TRUE;3+ years;3+ years;Mobile;female;268;132;251;32;437;2000;1300
1990;20/05/13 10:09;RS;Animal breeder;28/01/84;5000;2850;TRUE;7-12 months;6 months or less;Mobile;male;200;177;263;505;349;2000;1400
1991;19/02/13 14:16;PR;Blankbook binding worker;07/12/73;700;0;FALSE;3+ years;7-12 months;Mobile;male;662;781;631;0;564;14000;13100
1992;14/12/14 20:55;SP;Load dispatcher;14/03/79;11900;1950;FALSE;3+ years;3+ years;Home;male;742;850;656;0;722;7000;5800
1993;18/06/12 10:17;MG;Occupational health and safety inspector;07/08/51;4100;1450;FALSE;3+ years;3+ years;Mobile;male;602;334;527;0;352;2500;1200
1994;01/01/15 15:24;GO;Stonemason;09/02/87;2400;1050;TRUE;3+ years;3+ years;Home;female;781;789;568;0;233;5000;4700
1995;08/03/14 16:52;MS;Real-time captioner;17/05/60;4900;1000;TRUE;3+ years;1-2 years;Mobile;male;200;311;403;725;427;22500;21200
1996;15/06/12 14:45;SP;Computer clerk;26/10/70;1500;700;FALSE;1-2 years;3+ years;Mobile;male;728;850;595;221;725;7000;6700
1997;30/03/15 20:01;RJ;Secondary school teacher;12/08/87;3100;900;FALSE;3+ years;3+ years;Mobile;female;760;709;688;405;557;6500;4600
1998;26/04/14 10:41;PR;Personnel services specialist;20/03/63;2800;3900;TRUE;7-12 months;6 months or less;Home;male;683;639;516;215;430;1500;1100
1999;04/12/12 20:00;PE;Press operator;28/08/69;6100;1500;TRUE;6 months or less;6 months or less;Mobile;male;769;834;675;632;484;17500;16800
2000;17/05/11 18:22;PI;Groundskeeping worker;17/08/85;6200;2200;FALSE;6 months or less;3+ years;Home;male;333;565;339;349;214;2000;1200
2001;24/11/14 10:04;BA;Bus mechanic;04/10/60;15500;3050;FALSE;6 months or less;3+ years;Mobile;female;417;362;391;122;506;23500;23000
2002;22/12/14 19:20;RJ;Principal;07/06/70;9100;950;FALSE;3+ years;6 months or less;Mobile;male;697;850;638;0;644;24000;23500
2003;22/08/12 04:14;SP;Pulmonary function technologist;11/11/64;4900;3450;TRUE;3+ years;3+ years;Home;male;626;621;555;0;152;17500;16800
2004;25/04/11 20:21;PB;Card puncher;19/09/93;13700;2500;FALSE;3+ years;1-2 years;Mobile;male;595;348;458;96;282;32000;31700
2005;02/01/14 15:28;RJ;Cement mason;31/10/57;2400;700;TRUE;6 months or less;3+ years;Mobile;male;498;403;527;38;448;7000;6500
2006;30/01/14 21:37;MG;Dining room and cafeteria attendant;19/08/82;400;1250;TRUE;3+ years;6 months or less;Work;male;726;850;614;482;442;2000;1400
2007;27/01/14 15:53;PE;Typist;20/04/79;4100;300;TRUE;7-12 months;6 months or less;Mobile;female;748;184;615;173;400;7000;6100
2008;07/02/14 15:13;SP;Legal nurse consultant;03/11/88;1100;3750;TRUE;6 months or less;3+ years;Home;female;244;182;254;21;736;1500;1100
2009;23/09/13 12:39;SP;Press secretary;26/05/78;1700;600;TRUE;1-2 years;3+ years;Mobile;female;326;191;347;43;434;9500;8500
2010;02/10/14 21:00;MG;Attorney;14/12/93;4600;4800;TRUE;3+ years;3+ years;Home;male;716;850;690;338;194;17000;16600
2011;24/09/14 04:25;DF;System operator;11/11/79;400;500;TRUE;1-2 years;1-2 years;Home;female;200;293;322;25;402;8000;7600
2012;06/08/11 13:50;SP;Children's librarian;27/10/76;3100;150;TRUE;3+ years;3+ years;Mobile;female;200;795;371;548;326;1500;1000
2013;01/02/15 10:15;CE;Slaughterer;06/08/81;5100;1900;TRUE;3+ years;6 months or less;Mobile;male;519;342;521;347;375;12000;10800
2014;15/10/12 20:13;MG;Mail sorter;03/05/60;7500;1800;TRUE;3+ years;1-2 years;Mobile;male;200;122;376;592;515;3000;2600
2015;27/07/13 16:03;ES;Door-to-door sales worker;14/07/53;2700;0;FALSE;3+ years;6 months or less;Mobile;male;768;816;558;57;739;1500;1000
2016;28/12/12 13:12;DF;Fisher;29/07/83;3400;700;TRUE;3+ years;6 months or less;Home;male;759;120;624;152;342;1500;1100
2017;01/06/15 11:42;CE;Airport service agent;28/03/77;10400;1050;TRUE;3+ years;6 months or less;Home;male;200;619;200;42;514;3000;1100
2018;13/09/14 20:34;SP;Clergy;25/07/69;100;1000;TRUE;1-2 years;1-2 years;Home;male;552;503;519;205;126;1500;1100
2019;05/11/14 12:12;RJ;Physical metallurgical engineer;10/02/85;2700;350;FALSE;6 months or less;3+ years;Mobile;male;591;357;488;0;613;1500;1100
2020;17/01/13 11:54;SP;Rail yard engineer;22/01/93;8900;2250;TRUE;1-2 years;6 months or less;Mobile;female;711;778;584;0;698;8500;7200
2021;11/06/13 15:31;PE;Human resources associate;25/02/92;1900;50;TRUE;1-2 years;3+ years;Mobile;male;748;850;603;554;377;2000;1100
2022;31/03/14 17:54;SP;Air Force;05/02/89;8900;1600;FALSE;3+ years;1-2 years;Mobile;female;730;539;613;110;352;21500;20500
2023;11/04/15 15:58;PR;Nursing assistant;03/09/81;1400;650;TRUE;3+ years;3+ years;Mobile;female;200;490;318;530;217;3500;2700
2024;04/01/13 16:34;SP;Music instructor;24/01/60;1000;250;TRUE;7-12 months;6 months or less;Mobile;male;482;542;415;221;248;2500;1500
2025;17/08/14 03:45;SP;Studio camera operator;17/11/79;5200;700;FALSE;1-2 years;3+ years;Mobile;female;759;640;649;339;157;16000;15200
2026;10/11/14 18:52;PE;Medical assistant;10/01/69;5500;1900;TRUE;3+ years;6 months or less;Mobile;male;688;598;643;60;710;4500;3900
2027;30/06/12 19:27;RO;Mental health assistant;11/11/63;200;500;TRUE;1-2 years;3+ years;Mobile;female;774;850;666;0;357;3500;3300
2028;21/04/15 13:59;MA;Information architect librarian;26/07/91;4800;1350;TRUE;1-2 years;3+ years;Mobile;female;634;614;554;225;151;1500;1100
